hierarchylevel,community_unit_uid,community_code,community_unit,link_facility_name,link_facility_uid,link_facility_code,ward,ward_code,subcounty,subcounty_code,county,county_code,country
6,Mc8Bjcm2Psj,600425,Kabura Uhuyi Community Health Unit,Kabura Uhuyi Dispensary,FeUHA7ixSA6,17531,West Alego Ward,KE_Ward_1164,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,dFckfDiyCTS,600429,Kaugagi Udenda Community Health Unit,Hawinga Health Centre,GrfDMFELnO0,13600,West Alego Ward,KE_Ward_1164,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,woCvvIKiQrs,707012,Komolo B Community Health Unit,Kaluo Health Centre,SaC88wqvxMt,13648,North Alego Ward,KE_Ward_1167,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,lrJOYkAfHdW,600447,Sigoma Uranga Community Health Unit,Hawinga Health Centre,GrfDMFELnO0,13600,West Alego Ward,KE_Ward_1164,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,ov3lrm3oKOA,602364,Pap Oriang Community Health Unit,Pap Oriang' Dispensary,CF5rXY2iwya,21840,South East Alego Ward,KE_Ward_1168,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,YFXB57F4z9v,712209,Nyadhi B CHU,Karuoth Dispensary,Pa9tT2RsExD,17533,Central Alego Ward,KE_Ward_1165,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,lDKIcU46EHO,600444,Nyamila Community Health Unit,Kaluo Health Centre,SaC88wqvxMt,13648,North Alego Ward,KE_Ward_1167,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,JU8DnPICr3i,701844,Nyandiwa A Community Health Unit,Mulaha Dispensary,swdibQaVyEC,13834,Siaya Township Ward,KE_Ward_1166,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,JPVtp2DGLd2,602294,Barding Community Health Unit,Barding Dispensary,jetCZf5Uzd1,18396,South East Alego Ward,KE_Ward_1168,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,IBf56i6h5KE,707425,Karapul A,Siaya County Referral Hospital,b3yukBxVi1J,14080,Siaya Township Ward,KE_Ward_1166,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,NxMGI4T5UO9,600431,Kochieng B Community Health Unit,Kochieng' Dispensary,OwzGpKsWOqi,21795,Central Alego Ward,KE_Ward_1165,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,ojeT6ofFy2Z,602391,Koyeyo  A Community Health Unit,Karuoth Dispensary,Pa9tT2RsExD,17533,Central Alego Ward,KE_Ward_1165,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,Q9vAtNuZahF,601278,Umala Community Unit,Umala Dispensary,EqMPdPE7rOm,16791,North Alego Ward,KE_Ward_1167,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,yOuzf3cNI7J,707014,Koyeyo B,Uhembo Community Dispensary,BC5jNR7hpPn,21782,Central Alego Ward,KE_Ward_1165,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,dQH1evdWzvU,600445,Ojuando A Community Health Unit,Boro Dispensary,xHviPII2Tc3,13513,Central Alego Ward,KE_Ward_1165,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,vHcIc47vU7y,701838,Masumbi Community Health Unit,Nduru Dispensary,GBhUzlGBAgx,16787,South East Alego Ward,KE_Ward_1168,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,baUcp4hS0FH,600423,Gangu Community Health Unit,Gangu Dispensary,YAl3loJsyr9,27336,West Alego Ward,KE_Ward_1164,Alego Usonga Sub County,KE_SubCounty_3203,Siaya County,KE_County_41,Kenya
6,cNBsb9N0glf,602907,Nakwamoru Community Health Unit,Nakwamoru Health Centre,gvplllzYFPk,15292,Kaputir Ward,KE_Ward_633,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,Pjb4NsAADJK,709425,Kagitankori Community Health Unit,Kagitankori Dispensary,J94MNfIo0Tt,21332,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,U3QmghtOP07,708220,Korinyang Community Health Unit (Duplicate),Korinyang Dispensary,dShmfUUBr6N,22000,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,DAIXCQ8Rg8d,602891,Katilu Health Community Health Unit,Katilu Sub County Hospital,LXsaR9BQim1,14818,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,javWEkMwa9U,601225,Lopur Community Health Unit (Turkana South),Lopur Dispensary (Turkana South),JUsZAXljGuM,15083,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,J7TlovKhe2A,602890,Kaputir Community Health Unit,Kaputir Dispensary,lM6jXczT5kj,14796,Kaputir Ward,KE_Ward_633,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,dNFBPFyLUzB,711566,Ngabaakan Community Health Unit,Katilu Sub County Hospital,LXsaR9BQim1,14818,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,TeIlgvw3fR1,708013,Loyapat Community Unit,Loyapat Dispensary,EhuI79D8Ubl,15098,Lobokat Ward,KE_Ward_635,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,BdYnLTWSIeg,700154,kanaodon Community Health Unit,Kanaodon Dispensary,YR6rpRhtNnw,14682,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,c7Vv4gzsQLb,700160,Juluk Community Health Unit,Juluk Dispensary,GxhSIeLZhLI,14601,Kaputir Ward,KE_Ward_633,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,XcoLY1QIzph,708221,Korinyang Community Health Unit,Korinyang Dispensary,dShmfUUBr6N,22000,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,s12Cyx4DUVt,708219,Nakabosan community Health Unit,Nakabosan Dispensary,TOXGRvz7S2W,20887,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,R35rtoeygCO,711850,Kapelibok Community Health Unit,Kapelibok Dispensary,MfGxBsHfRmE,14700,Kaputir Ward,KE_Ward_633,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,zMqijE8atZl,602910,Lokapel Community Health Unit,Lokapel Dispensary,oVqB8Da8cdy,15056,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,FZF9jamEzJj,,Nakululumaet Community Unit,Kainuk Health Centre,lkXTcVtB8kE,14645,Lobokat Ward,KE_Ward_635,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,DLFxyX0E3QH,,Kakong Community Health Unit,Kaakong'u Dispensary,DiBKSBqVNgk,20222,Lobokat Ward,KE_Ward_635,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,n1smQbjbPOk,602889,Kalemungorok Community Health Unit,Kalemungorok Dispensary,xnQusGYwi6h,14660,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,jh1FMerL9S5,709674,Namakat Community Health Unit,Namakat Dispensary,KrR88KyFImg,21333,Katilu Ward,KE_Ward_634,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,G1dU9Kkc5x0,705501,Lorogon Health Community Health Unit,Lorogon Dispensary,eZ7FsgXkAsT,15088,Kaputir Ward,KE_Ward_633,Aroo Sub County,,Turkana County,KE_County_23,Kenya
6,IUzGnjsbzCQ,705119,Sabaki Community Health Unit,Mlolongo Wellness Centre,B0PjUV9h6dc,17844,Syokimau/Mulolongo Ward,KE_Ward_397,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,DNHF4q25hxQ,702857,Githuguri Community Health Unit,Katani Dispensary,hORllbg4SRu,12217,Muthwani Ward,KE_Ward_396,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,PvvsNGxIb2p,702948,Oleeshaiki Community Health Unit,Mavoko Level 4 Hospital,bHv5fWNPV64,11936,Athi River Ward,KE_Ward_394,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,v2H83URFfGl,705120,Muthwani  Community Health Unit,Katani Dispensary,hORllbg4SRu,12217,Muthwani Ward,KE_Ward_396,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,reMfMpTDCt1,702854,Kyumbi Community Health Unit,Kyumbi Health centre,Qpyxl9nhTo8,21027,Kinanie Ward,KE_Ward_395,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,uEjellwyHbQ,601921,Kanaani Community Health Unit,Mavoko Level 4 Hospital,bHv5fWNPV64,11936,Athi River Ward,KE_Ward_394,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,YACOVmfK9Ak,702864,Kwale Community Health Unit,Kyumbi Health centre,Qpyxl9nhTo8,21027,Kinanie Ward,KE_Ward_395,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,OMAanJ3wZp6,703202,Katani Community Health Unit,Katani Dispensary,hORllbg4SRu,12217,Muthwani Ward,KE_Ward_396,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,WMEKGjm6nSH,601923,Slota Community Unit,Mavoko Level 4 Hospital,bHv5fWNPV64,11936,Athi River Ward,KE_Ward_394,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,MUpoAiV3MU3,702856,Kasuitu Community Health Unit,Mavoko Level 4 Hospital,bHv5fWNPV64,11936,Athi River Ward,KE_Ward_394,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,erYhBPjFPId,702947,Mathatani Community Health Unit,Sikia Dispensary,KllepQNbvJn,22115,Kinanie Ward,KE_Ward_395,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,LakfOumuuLA,702862,Athiriver Township Community Health Unit,Mavoko Level 4 Hospital,bHv5fWNPV64,11936,Athi River Ward,KE_Ward_394,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,mg2pQaTiaeT,601922,Kinanie Community Unit,Kinanie Health centre,ENlNLYthtQS,12321,Kinanie Ward,KE_Ward_395,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,t2NMUSKB3f8,702861,Kwamboo Community Health Unit,Kinanie Health centre,ENlNLYthtQS,12321,Kinanie Ward,KE_Ward_395,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,A701b1woR9P,705118,KMC/Njoguini Community Health Unit,Mavoko Level 4 Hospital,bHv5fWNPV64,11936,Athi River Ward,KE_Ward_394,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,lRrApNdRjjE,702855,Mavoko Community Health Unit,Mavoko Level 4 Hospital,bHv5fWNPV64,11936,Athi River Ward,KE_Ward_394,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,ljXciwjF0wc,702858,Syokimau Community Health Unit,Mlolongo Health Centre,oFxoGR6nj0P,18581,Syokimau/Mulolongo Ward,KE_Ward_397,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,DAT8ymPi4s6,702859,Mlolongo B Community Health Unit,Mlolongo Health Centre,oFxoGR6nj0P,18581,Syokimau/Mulolongo Ward,KE_Ward_397,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,okr2BuMKq4R,702860,Mlolongo A Community Health Unit,Mlolongo Wellness Centre,B0PjUV9h6dc,17844,Syokimau/Mulolongo Ward,KE_Ward_397,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,bwdDPokdZWv,702863,Jamcity Community Health Unit,Mavoko Level 4 Hospital,bHv5fWNPV64,11936,Athi River Ward,KE_Ward_394,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,fLg5YIF7TRl,702847,Kamulu Community Health Unit,Katani Dispensary,hORllbg4SRu,12217,Muthwani Ward,KE_Ward_396,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,XMokZ4x8uWS,703201,Ngelani Community Health Unit,Katani Dispensary,hORllbg4SRu,12217,Muthwani Ward,KE_Ward_396,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,YPgXsJJwWFJ,705122,Joska Community Health Unit,Kwakalusya Dispensary,ILjhsaBjMIr,20197,Kinanie Ward,KE_Ward_395,Athi River Sub County,KE_SubCounty_3093,Machakos County,KE_County_16,Kenya
6,eio6l7KBTCI,702429,Alego East Community Health Unit,Mariwa Health Centre,LGgFPRuWpws,13778,South Sakwa Ward,KE_Ward_1177,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,Ftp6NmuEpt5,709277,Wanga Community Health Unit,Dede Health Centre,WG7O02P8x4T,13532,West Sakwa Ward,KE_Ward_1179,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,OTrz2yGsWNJ,700169,Alego Central Community Health Unit,Mariwa Health Centre,LGgFPRuWpws,13778,South Sakwa Ward,KE_Ward_1177,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,jW7FwqoNS3H,700163,Kadera Lwala Community Health Unit,Ranen (SDA) Dispensary,I2z6MT7pHrX,14032,North Sakwa Ward,KE_Ward_1180,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,GX6sJDkDFz1,700165,Kanyasrega Community Health Unit,Kuja Dispensary,aWpElDmioIw,13724,North Sakwa Ward,KE_Ward_1180,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,gdt4xqDJkAb,700175,East Kogelo Community Health Unit,Mariwa Health Centre,LGgFPRuWpws,13778,South Sakwa Ward,KE_Ward_1177,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,aOWmTZZtsGL,709284,Kogelo South,Angaga Dispensary,dWATcMI6XJL,17050,South Sakwa Ward,KE_Ward_1177,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,tYtSj06ZTOd,709278,Opoya,Rabondo Dispensary,aCOEeeYEcsO,14019,West Sakwa Ward,KE_Ward_1179,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,WmYLfAHeiKu,702427,Kogelo West Community Health Unit,Bonde Dispensary (Awendo),frksdzNGn9R,22974,South Sakwa Ward,KE_Ward_1177,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,FliJheRKSnf,700173,Waundha Community Health Unit,Ng'ong'a Dispensary,B8Y8xuk4MFf,17052,South Sakwa Ward,KE_Ward_1177,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,TiCmVzw5qQO,700164,Kombok North Community Health Unit,Ombo Bita Dispensary,Z5pVNJJr6WL,17607,Central Sakwa Ward,KE_Ward_1176,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,vdOHjNnhG59,700171,Kwoyo Kadera Community Health Unit,Kwoyo Kodalo Dispensary,FH1lPSOnK9z,13729,North Sakwa Ward,KE_Ward_1180,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,wnAmv56VuHJ,600417,Kakmasia Community Health Unit,Nyakuru Dispensary,WlgH5Q5Y6kZ,13885,North Sakwa Ward,KE_Ward_1180,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,DKfFgnFUYE3,700166,Waware Community Health Unit,Awendo Sub County Hospital,ZBtoRProc6e,13492,Central Sakwa Ward,KE_Ward_1176,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,qhHnSPGMDTN,700167,Kanyagwala Community Health Unit,Otacho Dispensary,nNxsnNursRY,13998,Central Sakwa Ward,KE_Ward_1176,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,abJ6cDujfb0,700177,South Kombok Community Health Unit,Awendo Sub County Hospital,ZBtoRProc6e,13492,Central Sakwa Ward,KE_Ward_1176,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,iCIHZOwASz7,709276,Kakmasia East Community Unit,Nyakuru Dispensary,WlgH5Q5Y6kZ,13885,North Sakwa Ward,KE_Ward_1180,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,noOO8biy4ie,709275,Kwoyo Kadera East Community Health Unit,Kwoyo Kodalo Dispensary,FH1lPSOnK9z,13729,North Sakwa Ward,KE_Ward_1180,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,t0g38vefPNs,700176,North Kanyamgony Community Health Unit,Dede Health Centre,WG7O02P8x4T,13532,West Sakwa Ward,KE_Ward_1179,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,iRbQ4UqjrYR,700168,Lianda Community Health Unit,Awendo Sub County Hospital,ZBtoRProc6e,13492,Central Sakwa Ward,KE_Ward_1176,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,Z0GEGOOWVXQ,700174,South Kogelo Community Health Unit,Angaga Dispensary,dWATcMI6XJL,17050,South Sakwa Ward,KE_Ward_1177,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,lIWmvy2U38J,702428,Alego West Community Health Unit,Mariwa Health Centre,LGgFPRuWpws,13778,South Sakwa Ward,KE_Ward_1177,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,ZqZ2WNU2JMU,702426,Kamresi Community Health Unit,Rabondo Dispensary,aCOEeeYEcsO,14019,West Sakwa Ward,KE_Ward_1179,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,nSWg2xeCy9Q,700170,Rabondo Community Health Unit,Rabondo Dispensary,aCOEeeYEcsO,14019,West Sakwa Ward,KE_Ward_1179,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,n9npOZof30g,,Waware Community Health Unit(Duplicate),Awendo Sub County Hospital,ZBtoRProc6e,13492,Central Sakwa Ward,KE_Ward_1176,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,P2QWF5JnSXU,700172,South Kanyamgony Community Health Unit,Siruti Dispensary,DDiNOmleakD,17051,West Sakwa Ward,KE_Ward_1179,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,aFa3Z0b0Ep5,702430,East Alego Community Health Unit,Mariwa Health Centre,LGgFPRuWpws,13778,South Sakwa Ward,KE_Ward_1177,Awendo Sub County,KE_SubCounty_3125,Migori County,KE_County_44,Kenya
6,hgNd9OeMeX2,712887,Kone community unit,Jarajara Dispensary,paXJVpz9TOS,13376,Jarajara Ward,KE_Ward_137,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,jotezyWfkuJ,700913,Balich Community Health Unit,Balich Dispensary,zguJ8J2gx2C,13299,Sankuri Ward,KE_Ward_139,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,leqnAB3a6x2,707231,Balambala B. Community Unit,Balambala Sub-District Hospital,pTOFZPQoDnA,13298,Balambala Ward,KE_Ward_135,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,T2HcGiXFtZM,700911,Libahlow Community Health Unit,Libahlow Dispensary,zsQT0QjLx1K,23459,Danyere Ward,KE_Ward_136,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,C6BJVMOV73u,712907,Dogob Community Unit,Libahlow Dispensary,zsQT0QjLx1K,23459,Danyere Ward,KE_Ward_136,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,L6Cm0iQOMfG,707252,Saka B. Community Unit,Saka Health Centre,KlpMKvkByOp,13430,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,zrUNnRQTzDv,707230,Sheptaad Community Unit,Dujis Health Centre,RJoY8CWjrp9,13331,Balambala Ward,KE_Ward_135,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,o7cXdGpxIda,700910,DANYERE Community Health Unit,Danyere Health Centre,kc0FAAQMCLy,13324,Danyere Ward,KE_Ward_136,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,KjMYX1kACv2,707248,Hadley Community Unit,Hadley dispensary,rWpJLyNn6BJ,21825,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,f7nKLfBVGmz,707241,Ashadin Community Unit,Balambala Sub-District Hospital,pTOFZPQoDnA,13298,Balambala Ward,KE_Ward_135,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,upFomO39wTG,707228,Mathalibah Community Unit,Saka Health Centre,KlpMKvkByOp,13430,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,Ek6zSsxbIb2,712889,Hirbay Community Unit,Hadley dispensary,rWpJLyNn6BJ,21825,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,xuNRl4Y4voX,700912,Raya Community Health Unit,Raya Dispensary,SjnJ45W6QQO,13422,Sankuri Ward,KE_Ward_139,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,NiyQLX022CF,700915,Mudey Community Health Unit,Mudey Dispensary,Gzn7ZGrHRV3,21826,Danyere Ward,KE_Ward_136,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,vxbFdItZFPe,700914,Sankuri Community Health Unit,Sankuri Health Centre,ue8SGKUaKWZ,13433,Sankuri Ward,KE_Ward_139,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,To51Du2wwaV,701545,Daley Community Health Unit,Daley Dispensary,MWFpSslSbQ4,13319,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,pMvdo3bwMT5,701547,Jarajara Community Health Unit,Jarajara Dispensary,paXJVpz9TOS,13376,Jarajara Ward,KE_Ward_137,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,ok6hXqTD9Qw,707235,Saka Junction Commuinty Unit,Saka Health Centre,KlpMKvkByOp,13430,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,vqxt2dCh3Bj,712888,Qabobey community unit,Saka Health Centre,KlpMKvkByOp,13430,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,dJAZj5RwSh5,712886,Lebiley community unit,Balambala Sub-District Hospital,pTOFZPQoDnA,13298,Balambala Ward,KE_Ward_135,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,bgwQTPsnuR5,701546,Dujis Community Health Unit,Dujis Health Centre,RJoY8CWjrp9,13331,Balambala Ward,KE_Ward_135,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,ERO4n2eFCyI,700908,Abdisamad Community Health Unit,Abdisamad Dispensary,bfiWYfkcaxW,17009,Sankuri Ward,KE_Ward_139,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,RzrHG29PUQr,707249,Kasha Community Unit,Kasha dispensary,ZVW8bXu0OIj,20352,Balambala Ward,KE_Ward_135,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,j71iu6oGhgf,701544,KUNO Community Health Unit,Kuno Dispensary,DJhs3BRMgFg,17010,Balambala Ward,KE_Ward_135,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,aeJULzyOZKt,712885,Magathow  Community Unit,Daley Dispensary,MWFpSslSbQ4,13319,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,oKnFoXPomyw,700909,SAKA Community Health Unit,Saka Health Centre,KlpMKvkByOp,13430,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,hPZbiVPEGwm,712884,Derderey Community Unit,Daley Dispensary,MWFpSslSbQ4,13319,Saka Ward,KE_Ward_138,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,yhTpwlNvuBz,700916,Shimbrey Community Health Unit,Shimbrey Dispensary,wckIZmyWgBj,13443,Sankuri Ward,KE_Ward_139,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,pD3tYPSo9Ca,701548,Balambala Community Health Unit,Balambala Sub-District Hospital,pTOFZPQoDnA,13298,Balambala Ward,KE_Ward_135,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,ytxzjoCRLoF,707246,Ohio Community Unit,Balambala Sub-District Hospital,pTOFZPQoDnA,13298,Balambala Ward,KE_Ward_135,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,z9BtoVdVX81,707227,Shabaha Community Unit,Sankuri Health Centre,ue8SGKUaKWZ,13433,Sankuri Ward,KE_Ward_139,Balambala Sub County,KE_SubCounty_2993,Garissa County,KE_County_7,Kenya
6,p5Ix3BXTFZB,,Darkale Community Unit,Derkale Dispensary,wtR2XkDYuWa,18457,Derkhale Ward,KE_Ward_197,Banissa Sub County,KE_SubCounty_3104,Mandera County,KE_County_9,Kenya
6,Zgj6pWivaFb,712610,Jara Community Health Unit,Kiliweheri Health Centre,iIRJ82mxKgX,13381,Kilwehiri Ward,KE_Ward_200,Banissa Sub County,KE_SubCounty_3104,Mandera County,KE_County_9,Kenya
6,fFsGgonOPsT,701229,Kiliwehiri Community Health  Unit,Kiliweheri Health Centre,iIRJ82mxKgX,13381,Kilwehiri Ward,KE_Ward_200,Banissa Sub County,KE_SubCounty_3104,Mandera County,KE_County_9,Kenya
6,tYOpxxEewLS,712587,Lulis Community Health Unit,Lulis Dispensary,BD08S3DmAFy,21380,Banissa Ward,KE_Ward_196,Banissa Sub County,KE_SubCounty_3104,Mandera County,KE_County_9,Kenya
6,txyEUIo5Hhk,705749,Kiliwehiri Nomadic Community Health Unit,Kiliweheri Health Centre,iIRJ82mxKgX,13381,Kilwehiri Ward,KE_Ward_200,Banissa Sub County,KE_SubCounty_3104,Mandera County,KE_County_9,Kenya
6,kCd7YrwhUv7,701230,Eymole Community Health Unit,Eymole Health Centre (Kilwehiri),bfDG89DkYI8,13337,Kilwehiri Ward,KE_Ward_200,Banissa Sub County,KE_SubCounty_3104,Mandera County,KE_County_9,Kenya
